Lucia Valentina,Espinoza,38685206,2002-08-25,4397
Victoria Belen,Arellano,31136421,1988-10-17,2141
Iara Belen,Duarte,27462006,1984-07-24,1195
Kiara Belen,Muñoz,38752400,1981-01-22,3167
Antonio,Pereyra,30854238,1998-02-22,2632
Lautaro Joel,Mancuso,31103959,1994-07-09,9863
Jonathan David,Saldaña,28405985,1995-12-29,6828
Luciano Nahuel,Salamone,23084627,1985-09-21,3548
Renzo,Marini,25335997,1991-10-03,6432
Camila Antonella,Martínez,23474253,1992-11-11,8864
Leonardo Ezequiel,Mora,20802811,2004-08-23,8031
Cristian Ariel,Marino,34409851,1993-03-02,2836
Brisa Abril,Rivas,22519208,1986-12-23,9883
Lourdes Milagros,Rómulo,37427738,1983-06-10,1055
Jimena,Totora,28588155,1994-07-06,8167
Lautaro Ismael,Abadía,24697680,2003-02-24,3977
Micaela Abigail,Marini,31208701,1994-10-09,3340
Alexis Daniel,Farías,24202671,1985-10-18,1192
Luna Morena,Santana,24143388,2002-04-27,2484
Mauro Ezequiel,Fava,21860323,1986-04-07,4006
Lourdes Abigail,Salvador,21854641,1998-12-17,3101
Agustin Ariel,Farías,31727395,1984-06-14,9996
Joaquin Tomas,Rivera,39825803,1994-07-22,2413
Franco Ariel,Maradona,39122826,1992-05-05,8983
Ariana Abigail,Castro,34336477,1990-12-27,4252
Pablo Gabriel,Castillo,38892513,2000-05-15,1069
Lautaro Ivan,Loreto,23934988,1983-05-27,9405
Thiago Alejandro,Rotman,39684132,1992-08-25,6097
Facundo Javier,Sánchez,24429370,2001-07-27,1292
Santiago Matias,Rodríguez,21236272,1989-10-08,5824
Axel Joel,Hidalgo,25993887,2001-07-16,8655
Franco Valentin,Sotomayor,28620207,1994-03-31,4567
Jose Gabriel,De León,31167316,2000-03-10,2937
Valentin Ezequiel,Martínez,32937652,1989-04-26,9288
Facundo Alejandro,Gómez,25446606,1983-02-06,7695
Luciana Abigail,Fornerón,29234988,1990-04-23,7103
Mariano Agustin,Agüero,25660017,1998-04-19,9122
Brisa Ailen,Rebollo,29282320,2004-01-16,9432
Milagros Lucia,Rotman,32540895,1990-04-28,9175
Ivan Alejandro,Goicochea,34765800,2001-10-08,3616
Nicolas Ariel,Duarte,27272726,2001-07-14,2066
Lucas Ignacio,Díaz,36185822,1990-02-16,9075
Alejo Agustin,Fernández,24925818,2002-04-20,9650
Sol Valentina,Casas,25318526,1990-08-06,1925
Priscila Abril,Lorenzo,38578299,2004-06-18,7135
Luka,Castro,36395960,2000-07-05,7022
Mauro,Abadía,30052338,1989-02-21,6024
Facundo David,Silva,26313266,1993-05-06,3668
Agustin Sebastian,Mamani,28914847,1980-12-06,7270
Jonathan Gabriel,Sojero,28148861,1982-04-21,9211
Kevin Leonel,Leal,34642652,1999-11-28,6418
Camila Valentina,Huergo,20244219,1996-06-03,5448
Agustin Nahuel,Hidalgo,25389918,1994-10-31,9293
Tobias Valentín,Loreto,39504002,1980-12-01,3004
Brisa Antonella,Casares,29171398,2000-10-14,857
Gregorio,Giordano,38701560,1996-05-27,798
Donato,Díaz,36673571,1983-05-31,6017
Axel Ariel,Fernández,27622419,1984-02-05,7591
Martina Guadalupe,Pavón,25038548,1995-01-09,2646
Melany,Giordano,24829864,1980-12-09,7645
Maria Alejandra,Castro,22267107,1999-07-20,9386
Pablo Sebastián,Sotomayor,36660886,2004-05-04,6114
Gabriela,Sala,23761622,1989-06-24,5768
Agustin Tomas,Arellano,37664561,1997-07-02,2559
Abril Micaela,Morales,28057354,1983-08-24,7493
Valentin Nicolas,Contreras,36657839,1980-12-22,3292
Camila Victoria,Giménez,30192284,2004-08-10,8951
Diego Ezequiel,Álvarez,37263710,1988-02-29,7819
Enzo Nicolás,Delgado,36313806,1988-11-12,8781
Elias Benjamin,D'Elia,21282708,1997-09-15,4623
Maximo Nicolas,Rebollo,35668255,1990-12-03,9794
Camila Guadalupe,Silva,27346668,1980-05-09,3408
Berenice,Varela,32224065,2001-04-10,2080
Luciano Martin,Carranza,38890148,2002-10-27,9978
Valentina Pilar,Mejía,26191541,1980-04-20,3610
Brisa Agustina,Marino,31533483,2003-12-08,4631
Franco Martin,Mancuso,20883096,1990-04-20,1733
Kevin Uriel,Arredondo,39205547,1983-11-07,1442
Lucas Tomás,Godoy,27166678,2000-10-14,3718
Dylan Nahuel,Farías,31311994,2000-12-04,6953
Marcos David,Marín,33213911,1999-03-03,8389
Brisa Belen,De Luca,36133155,1983-12-12,3509
Federico Gabriel,Godoy,35138987,2001-07-21,4926
Mirko,Soto,20752344,1998-11-03,8064
Tiago Ezequiel,Pavón,23092047,2000-05-11,1010
Natalia,Borges,23063685,1980-04-08,6154
Matías Javier,Totora,20498383,1999-03-19,3342
Ariel Alejandro,Salazar,28357147,1993-12-28,875
Solana,Mora,26530472,1997-05-14,5062
Milagros Celeste,Gutiérrez,21891989,1991-12-10,4905
Luz,Sojero,33420752,1984-04-08,3453
Mia Abril,Totora,31865646,1980-01-25,7023
Facundo Manuel,Mora,33039918,1993-01-30,204
Guido,Vasile,34576665,2001-04-18,7482
Adrian,Farías,30697940,1981-11-20,5334
Luciano Andres,Sojero,29851542,1997-08-22,6876
Milagros De Los Angeles,Rotman,21905403,1998-01-18,3997
Candela Lucia,Amenedo,27518265,1986-08-18,1724
Nahuel Nicolas,Rojas,39433024,1988-10-31,2762
Kevin Gabriel,Castillo,35147918,1997-03-08,8280
Gonzalo Benjamín,Marini,21650333,1989-12-30,835
Cristian David,Delgado,28525057,1988-08-22,6261
Agustin Ignacio,González,26865417,1994-06-24,2669
Lucas Damian,Silva,21299653,1998-10-02,282
Carlos Alberto,Valenzuela,22872559,1991-02-15,8428
Juan Daniel,Farina,21249362,1994-06-10,8125
Elena,Amenedo,39463247,1992-04-21,7950
Kiara Agustina,Fornerón,34718938,1992-06-25,6042
Matilda,Pinedo,26482641,1984-08-05,8998
Abril Antonella,Rebollo,25490698,1989-08-25,6988
Lionel Agustin,Farina,30793952,1994-09-15,471
Segundo,Zurich,22078835,2000-10-10,9730
Angela,Salvador,31252822,1994-08-10,7142
Rocio Abril,Goicochea,26586372,1999-07-25,6376
Daiana,García,38034399,2004-03-21,3891
Axel Maximiliano,Nessi,34054598,2001-11-17,8485
Alan David,Silva,35215655,1997-04-20,133
Florencia Micaela,León,26408663,1981-12-03,9171
Diego Nicolas,Gómez,28780054,2001-11-25,707
Mauricio Nicolas,Schapira,22407114,2002-09-05,3272
Priscila Milagros,Rosso,23034142,1992-03-03,5170
Maria Catalina,Casares,38906740,1998-04-08,585
Axel Javier,Carranza,22285966,1987-11-22,2209
Victoria Valentina,Raimundo,25466771,1980-09-21,7187
Martiniano,Nari,24230116,1983-08-14,2924
Juan Diego,Raimundo,25913775,1993-12-04,7406
Diego Armando,Abadía,25847475,1995-12-01,2398
Agustin Maximiliano,Nari,39028863,2001-03-29,2352
Maria Trinidad,Gutiérrez,23641371,1997-05-29,4122
Margarita,Schapira,30890382,2003-03-08,8257
Evelyn,Rómulo,32283080,1980-08-29,6258
Diego Martin,Totora,36330834,1986-07-15,1521
Alexis Sebastian,Ramírez,25087484,1987-02-03,8395
Priscila Jazmin,Díaz,26614291,1983-12-15,2022
Julieta Agustina,Abadía,35574479,1988-04-06,1162
Brenda Abigail,Rotundo,37741907,1997-09-07,6283
German,Casares,37901437,1994-09-09,7928
Axel Rodrigo,Pedone,28505677,1985-06-25,6006
Kevin Joel,Jiménez,24327623,1989-09-06,3449
Micaela Soledad,Nari,31650732,1984-07-20,616
Jose Fernando,Vasile,34851496,1986-12-01,8680
Francisco Ezequiel,Arellano,38505127,2004-03-28,6706
Franco Javier,Carrizo,38896159,1985-04-16,3613
Federico Nahuel,Ibáñez,20133815,1986-05-05,7881
Kevin Alejandro,Sánchez,21198119,1994-12-23,3238
Nicolas Daniel,Fernández,28230304,1994-06-05,2766
Priscila Ailen,Godoy,22373894,2000-07-08,3878
Maria Elena,Pineda,38553082,1981-07-20,3229
Cristian Alejandro,Lorenzo,26286226,2000-03-25,8685
Celeste Milagros,Marini,27836779,1986-08-13,5547
Priscila Nicole,Borges,27112270,2001-01-24,4893
Maximo Joaquin,Hoffmann,25111029,1981-07-09,7822
Micaela Aylen,Schapira,24597499,1995-05-24,9411
Ezequiel Nicolas,Silva,25757612,1992-07-29,8288
Rocio Jazmin,Pedone,24599786,1983-04-09,3853
Candela Guadalupe,Mora,23179031,1992-10-07,3490
Franco Lautaro,Arellano,34924047,1983-11-15,4613
Maria Mercedes,Vargas,30149873,1994-01-05,2019
Axel Sebastian,Farías,22267371,2002-08-17,9337
Kevin Ariel,Marchi,25705112,2000-12-20,167
Candela Ailen,De León,26661575,2003-05-16,600
Brandon Ezequiel,Varela,30733612,2004-05-24,5167
Juan Ramon,Farina,28509540,2001-10-14,1457
Angeles,Vera,28263509,1989-04-29,8655
Axel Benjamin,Marín,21236132,1985-06-29,2925
Faustina,González,35580538,1987-03-19,7473
Axel Emanuel,Morales,33570714,1998-11-04,8859
Alina,Demichelis,38106009,1994-07-01,1318
Paula Valentina,Huergo,36485189,1982-08-15,6713
Thiago Daniel,Salazar,28109279,1988-01-08,2298
Sabrina,Pereyra,35065069,1997-07-29,8913
Nicolas Nahuel,Marín,27668971,1982-12-22,710
Pablo Daniel,Hidalgo,34721204,1986-12-05,2296
Nicolas Andres,Mariani,27483967,2000-12-09,5237
Maria Antonella,González,30920537,1996-01-25,5876
Martina Pilar,Pereyra,36639593,1983-11-29,7405
Bautista Ezequiel,Mora,22507991,1982-11-05,3121
Lara Agustina,Godoy,20051190,1981-07-23,6558
Joaquin Ariel,Jiménez,39590844,1984-01-16,7595
Tomas Uriel,Martínez,24548734,1989-02-02,1407
Lautaro Maximiliano,Galán,30631051,1985-01-20,6460
Santiago Román,Scanone,33071617,2002-02-13,5994
Valentina,Sotomayor,24700964,2003-12-03,160
Santiago,Arellano,22270209,1993-06-14,4671
Martina,González,32716489,2003-02-16,3466
Joaquin,Leal,24570375,1997-09-19,9575
Juan Ignacio,Rojas,22603713,1988-12-12,5833
Sofia,Marchi,23414338,1981-05-30,6135
Tomas,Rosso,31796811,1994-01-17,122
Bautista,Godoy,30309162,1990-07-04,1554
Mateo,Fazzi,22926070,1994-07-06,7296
Catalina,Mamani,31175400,1993-08-27,6640
Benjamin,Amenedo,37769219,1980-04-06,5024
Agustin,Salvador,33211193,2002-09-04,2839
Santino,Surace,29264970,1992-04-28,4901
Juan Cruz,Arredondo,27814477,1987-07-08,3592
Camila,Rómulo,21909181,1993-06-07,5406
Francisco,Mancuso,22404947,1992-03-02,5446
Ignacio,Marín,24877228,1992-04-25,3470
Lautaro,Portillo,24559623,1987-06-27,670
Juan Pablo,González,23329652,1984-08-06,834
Valentino,Demichelis,29898890,1997-06-01,304
Lucia,Rosso,26739150,1994-12-26,2981
Delfina,Rojas,35993729,2001-07-04,9848
Agustina,Galán,32397963,1986-08-03,7576
Abril,Valenzuela,20492181,1981-04-28,5312
Victoria,Marino,31174051,2002-08-05,601
Guadalupe,Rebollo,29059780,1998-08-26,4357
Nicolas,Saldaña,26256680,1981-12-04,9726
Valentín,D'Elia,36956986,1992-08-26,8608
Julieta,Scanone,27429214,2002-07-24,4448
Morena,Marchi,34814441,1991-05-11,1078
Candela,Jiménez,21973034,1991-01-10,4094
Milagros,Marchi,33632558,1991-11-24,194
Facundo,Huarte,37550059,2002-04-26,2130
Matias,Huergo,29414164,2004-08-09,6771
Maria Victoria,Nave,26805668,1983-08-29,5692
Josefina,Hoffmann,37581498,1992-02-29,4423
Franco,Fernández,33493812,1998-01-21,8166
Juan Manuel,Castillo,38471407,1980-04-03,639
Felipe,Hernández,24521908,1986-02-13,6320
Juana,Goicochea,21004223,1982-11-21,1815
Lucas,Sosa,26337684,1993-01-28,5001
Maximo,Muñoz,34876561,1988-03-17,6868
Pilar,Leiva,32105317,2001-08-08,4066
Juan Bautista,Rotundo,33437374,1995-07-03,3758
Lautaro Ezequiel,Delgado,30262760,2002-05-17,8485
Thiago,Amenedo,23242357,1980-01-14,9559
Malena,Mejía,27906530,1985-05-20,7143
Lola,Mancuso,37134407,1989-12-18,9290
Mia,Pedone,26610420,1989-12-19,4325
Santiago Nicolas,Leal,25456929,2002-03-01,170
Matias Ezequiel,Ramírez,26562427,1984-11-26,95
Martin,Nari,30441190,1988-09-14,2482
Ana Paula,Carranza,21165338,2003-03-09,7781
Tomas Agustin,Casares,22449844,1985-03-26,2443
Manuel,Loreto,25335451,1999-06-13,5735
Agostina,Surace,39236522,1987-11-11,1271
Ramiro,Rodríguez,28748664,2004-05-04,9796
Constanza,Martínez,29755589,2002-02-05,4054
Maria Belen,Salem,34299497,1994-04-27,9124
Luca,Pedone,38309000,1990-09-11,9015
Bruno,Contreras,31770222,1984-08-20,2528
Micaela,Castillo,22029489,1984-09-14,2174
Lara,Casas,31277358,1988-11-01,6570
Federico,Huergo,31362451,1988-08-30,2274
Lautaro Agustin,Huarte,37893071,1994-12-09,5409
Julian,Álvarez,37722923,1985-08-18,3183
Lautaro Nicolas,Rivas,23700109,1986-10-02,2121
Bianca,Silva,30349606,1988-05-27,2242
Tobías,Salamone,34892174,1993-02-18,9961
Renata,Varela,21602274,1999-09-22,1908
Pedro,Gutiérrez,26876964,2001-07-26,2084
Gonzalo,Muñoz,32986408,2002-02-23,547
Sofía Belén,Fazzi,28201606,1980-10-19,9763
Lautaro Benjamin,Loreto,39999344,1983-11-08,4558
Florencia,Díaz,30801053,2001-01-16,4473
Juan Gabriel,Godoy,23659916,1980-05-27,5774
Rocio Belen,Hernández,21239187,1981-12-28,121
Lautaro Nahuel,Farías,34544262,1982-05-02,2381
Miguel Angel,Espinoza,29660403,1983-05-04,142
Santiago Agustin,Basile,33918389,2002-12-15,1044
Sebastian,Espinoza,20651633,1996-09-04,7474
Emilia,Castillo,36155515,1987-11-02,7091
Jazmin,Hoffmann,33810409,1991-12-09,6514
Clara,Santana,31242259,1996-03-31,5069
Camila Belen,Lorenzo,30254991,1998-03-02,2190
Jeremias,Vasile,29459836,1998-09-20,6417
Mora,Rosso,35933476,1981-11-03,6980
Luciano,Mariani,20109425,1989-03-11,5898
Alejo,Borges,29630966,2002-05-17,7338
Julia,Fazzi,35310940,2000-05-20,5731
Maria Valentina,Basile,28623081,1985-02-19,4790
Rocio,Farina,39494063,1988-12-01,7785
Antonella,Sala,20936191,1993-01-26,3041
Simon,Huarte,28525940,1994-12-09,4406
Maria Sol,Zambrano,21138383,1995-11-23,130
Lucas Ezequiel,Villalba,36096362,1992-06-13,5103
Maria De Los Angeles,Vera,36250604,1980-04-03,3767
Guillermina,Galán,37703631,1987-05-23,870
Valentina Abril,Pineda,22716406,2001-12-13,8183
Matias Nicolas,Díaz,34774140,1992-12-31,977
Paloma,Casas,31289605,1980-11-12,123
Maria Emilia,Carrizo,30024417,1986-02-02,1296
Juan Martin,García,30492865,1996-07-18,9730
Ezequiel,Mora,39164090,1991-01-04,7589
Facundo Nicolas,Goicochea,27650652,1982-11-07,41
Paulina,Fornerón,23757464,1983-10-14,4021
Maria Jose,Pavón,31946203,1998-02-04,2170
Juan David,Loreto,32233307,1990-11-04,6423
Lautaro Gabriel,Fornerón,23958863,1999-06-11,6364
Juan Jose,Espinoza,31733013,1986-01-15,3645
Tiziano,Rebollo,36957744,1992-05-13,9724
Lorenzo,Surace,37220929,2002-10-08,4535
Santiago Ezequiel,Jiménez,27617502,1982-05-16,3003
Maria Luz,Delgado,36093399,1981-03-07,3574
Lourdes,Sala,37258339,1984-11-30,2646
Agustin Ezequiel,Basile,21719409,1995-10-15,1484
Angelina,Salem,23091494,2003-09-22,5412
Ludmila,Sberna,38305296,1998-12-13,5683
Maria Paz,Schapira,26781500,1986-03-13,1411
Priscila,Fava,35298266,2002-07-16,1998
Milagros Belén,Salem,36322791,1980-12-31,9113
Marcos,Sojero,34178899,1998-12-21,3780
Nahuel,Nessi,32655355,1989-10-29,3353
Milena,Rotundo,20279498,2002-06-18,5383
Luciana,Quispe,30214759,2001-02-03,9177
Agustina Belen,Rómulo,36215037,1990-03-24,8788
Tomas Ezequiel,Rojas,35445696,1991-07-30,7339
Nicolas Agustin,Mora,27320919,2002-02-02,1356
Giuliana,Lorca,36950262,1995-02-26,7067
Santiago Gabriel,Castillo,33616075,1999-05-31,9365
Juliana,Goicochea,22767822,2000-09-09,5838
Ivan,Hoffmann,35343460,2000-09-07,2704
Maximiliano,Pavón,27820596,1995-03-22,2967
Maria Guadalupe,García,33997382,1981-07-08,1665
Isabella,Carranza,37019122,2002-12-03,5804
Santiago Tomas,Farina,24101523,1995-07-02,3026
Angel Gabriel,Arellano,30738355,1998-04-25,8081
Jose Luis,Rotundo,36014166,1991-12-12,1298
Santiago Nahuel,Mejía,29595399,1980-12-05,7472
Gabriel Alejandro,Villalba,35257326,2000-12-19,7067
Tiago,Rotundo,37829685,2000-06-07,3582
Joaquín Ignacio,Mariani,26658963,2001-02-12,1038
Carolina,Sala,26125784,1996-05-07,1109
Candelaria,Rivas,21403214,1998-06-28,4123
Octavio,Marchi,39761133,1994-06-23,5378
Jose Ignacio,Lorca,34161868,2001-11-05,6423
Sol,Pavón,30652538,1991-02-10,6035
Juan,Benítez,24888061,1994-01-11,9528
Lucia Belen,Santana,29676362,1992-09-11,5347
Dante,Sánchez,38447273,1998-09-27,7050
Franco Ezequiel,Zambrano,31441381,1995-05-11,8464
Lucas Gabriel,Arellano,22324006,1997-03-26,9808
Lautaro Joaquin,Fernández,20719274,2000-07-01,1158
Juan Francisco,Martínez,31843373,1990-05-23,3116
Geronimo,Santos,37846958,1999-01-31,6744
Emiliano,Sberna,39152960,1996-04-05,5695
Emma,Farina,35717867,1995-03-18,8630
Gabriel,Morales,34070633,2002-10-20,8146
Maria Agustina,Pavón,26854754,1988-05-28,5678
Agustin Nicolas,Quispe,25062919,1980-10-03,1955
Olivia,Santana,21188832,1982-01-19,7330
Rodrigo Alejandro,Hernández,21794852,1994-08-20,5395
Nicolas Ezequiel,Castro,39307896,1989-01-16,142
Maria Eugenia,Espinoza,27300746,1990-08-04,3690
Joaquin Ezequiel,Raimundo,21220765,1994-10-13,4982
Lautaro Daniel,Farina,21746042,1982-09-09,6731
Juan Carlos,Espinoza,39588353,1990-10-30,2292
Maia,Andrade,23108523,1994-07-24,3137
Milagros Valentina,Nari,39451095,1999-01-18,4556
Milagros Abril,Mariani,39681832,1988-06-23,8339
Franco Agustin,Nessi,22235261,1987-04-11,757
Brisa,Benítez,34572405,1990-08-21,2659
Leonel,Salvador,30891033,1989-11-21,9503
Zoe,Pereira,37663763,1992-07-16,5079
Augusto,Marino,24437253,1997-07-12,933
Lisandro,Huergo,33406059,1983-01-20,1822
Abigail,Morales,21525842,1997-11-10,4353
Lucio,Sosa,28245615,1999-01-01,9656
Alma,Vera,21225228,1994-11-10,1829
Amparo,Mariani,35953934,2002-05-19,2944
Facundo Ezequiel,Reyes,34306045,1988-07-30,9145
Salvador,Gonzales,21125689,1989-05-15,7408
Rodrigo,Mamani,24311860,2000-10-18,9336
Thiago Agustin,García,28195428,1999-01-13,4060
Matias Nahuel,Salem,28018588,1994-07-15,7676
Franco Nicolas,Abadía,20383479,1987-04-14,7060
Gonzalo Ezequiel,Soto,31922584,1988-11-09,894
Ignacio Agustin,Rómulo,23540383,1989-10-21,2308
Lautaro Leonel,Marchi,35866547,1995-05-02,8074
Magali,Pereira,39631600,1981-04-06,5895
Matias Agustin,Nessi,23419133,1982-04-11,8241
Santiago Benjamín,López,32922437,1984-12-10,4780
Milagros Ayelen,Gómez,21081712,1981-03-31,6150
Milagros Abigail,Leiva,32925749,1994-07-14,1458
Tiziana,Álvarez,29104079,2001-12-28,9272
Maitena,Duarte,39105380,1992-03-18,7161
Santiago Ariel,Rotundo,34958312,1999-10-31,2127
Tatiana,Silva,29445969,1988-10-28,8337
Valentina Abigail,Gómez,28495876,1984-02-10,3820
Maria Milagros,Delgado,26322581,1995-01-30,7012
Tomas Benjamin,Casas,21819997,2001-08-16,7975
Santiago Martin,Rosso,31654184,1990-07-09,1026
Rodrigo Ezequiel,Vasile,30519190,1981-12-11,9678
Melina,Pavón,21011956,2004-03-24,5926
Paula,Nari,27407772,2000-09-01,8717
Violeta,Rivas,33871286,1997-07-13,8530
Franco Nahuel,Gómez,27485171,1982-10-24,3032
Luisina,Leiva,30687840,1994-12-11,1015
Maria Pia,Ibáñez,36958357,2000-12-27,3342
Ana,Villalba,36340056,1990-12-16,3105
Lucas Agustin,Farías,30406644,1991-06-29,304
Maria Lujan,Marín,34615597,1999-06-24,5686
Milagros Agustina,Abadía,23597062,1990-04-28,3893
Mateo Nicolas,Gutiérrez,31427782,1984-06-13,3912
Matias Gabriel,Basile,26752634,1983-12-25,8632
Jeronimo,Arellano,23699918,1981-08-15,8625
Facundo Nahuel,Gutiérrez,22202172,1991-01-30,6729
Facundo Gabriel,Rómulo,25054329,2001-11-29,9147
María Florencia,Borges,29298072,1992-11-19,6799
Mariano,Surace,24831993,1982-07-09,2706
Luna,Pedone,27459173,1981-11-07,3845
Trinidad,Rotundo,30756298,1998-05-18,12
Milagros Aylen,Mejía,31717285,1999-12-26,3598
Matias Alejandro,Rómulo,26118121,1991-04-24,8362
Santiago Daniel,Casares,35184350,2003-07-09,8727
Ludmila Abigail,Santana,34237553,1992-09-14,929
Kiara,Rivera,29076589,1992-02-02,2545
Alejandro,Pérez,21466655,1994-06-25,8990
Thiago Nicolas,Lorenzo,36991123,1984-10-07,1478
Emanuel,Gutiérrez,38390301,1998-02-06,404
Santiago Leonel,Nari,32672485,1988-08-31,2331
Axel Gabriel,Rojas,28255927,1984-07-27,8922
Benicio,Pereyra,39449400,1985-01-31,4365
Francesca,Mejía,35338371,1998-04-11,3761
Sofía Valentina,Demichelis,32751678,1984-03-02,5911
Juan Sebastian,De León,34785566,1999-05-23,5448
Ignacio Nicolas,Lorca,25387007,1981-03-20,2257
Lautaro Tomas,Nari,30307822,1980-09-14,1536
Lucas Nahuel,Sorbera,37596769,1996-05-14,4191
Lucila,Santos,24492075,2002-08-17,6760
Maria Celeste,Zambrano,29171527,1997-01-30,5826
Valentina Belén,Totora,35063577,2000-01-13,9729
Priscila Abigail,Vera,29697791,1990-06-19,695
Lautaro Valentin,Schapira,20416705,1981-06-06,8986
Ciro,Varela,28045442,1989-03-07,1018
Lautaro Emanuel,Goicochea,37633163,1993-07-03,7508
Thiago Benjamin,Jiménez,29958857,1992-09-07,619
Luis Fernando,Raimundo,21990600,1980-08-16,5152
Maria,Totora,28162560,1984-05-23,5101
Alvaro,De Luca,21437407,1994-08-14,4918
Candela Abigail,Mariani,39261230,1997-09-23,6384
Joaquin Alejandro,Scanone,30240395,2001-08-20,5026
Genaro,Morales,35148576,1980-01-29,6306
Magdalena,Salamone,39663971,2003-06-16,7904
Agustin Alejandro,Borges,32132210,2000-04-19,4827
Santiago Valentin,Pedone,24523888,1985-09-02,1964
Santiago Emanuel,Agüero,22971170,1994-08-21,9585
Santiago Joaquin,Galán,35950520,1985-05-23,185
Martin Alejandro,De Luca,33549894,1985-06-04,1732
Thiago Nahuel,Varela,39556044,1984-02-14,6946
Mateo Benjamin,Ramírez,26150767,1997-10-28,1205
Franco Gabriel,Castillo,21242235,1998-09-23,3417
Facundo Agustin,Loreto,22752689,1996-12-25,2016
Lautaro Sebastian,Álvarez,21553651,1986-10-11,154
Milagros Soledad,Vargas,20230345,1996-12-22,4024
Ana Laura,Vasile,26406569,1984-04-28,7687
Lautaro Martin,Nessi,39286730,1990-02-18,1161
Celeste Abigail,Sorbera,39828029,1986-11-13,3484
Nicole,Leal,38667244,1988-07-23,5584
Abril Agustina,Lorenzo,29513131,1988-08-24,3519
Nicolas Alejandro,Mejía,23697491,1980-11-23,4850
Lucas Daniel,Mora,39750989,2000-06-05,4681
Micaela Belen,Pineda,31074253,1985-09-08,7620
Chiara,Pereira,34102803,1999-05-23,7620
Victoria Abril,Agüero,34721271,2003-09-26,9147
Manuela,Amenedo,31413474,1987-01-02,9390
Ulises,Galán,35610892,2000-12-13,8346
Franco David,Castro,21334188,1985-11-18,3447
Santiago David,Giménez,38697303,1984-07-05,7583
Tomás Valentin,Rivera,30074197,1980-05-30,6168
Gonzalo Nicolás,Fazzi,30883748,1989-07-12,1368
Uriel,Delgado,39895291,1988-04-28,505
Joaquin Nicolas,Farías,24148104,1990-04-29,1208
Thiago Valentin,Castillo,36785572,1989-07-14,4929
Román,Sberna,31807792,1997-05-30,7362
Luciano Gabriel,Ibáñez,36552084,1991-03-31,3356
Camila Aylen,Mora,28665297,1986-06-08,4837
Mia Valentina,Mejía,23119794,1992-07-09,6788
Thiago Ezequiel,Mamani,33525329,1980-05-06,3030
Fiorella,Fazzi,22974168,1988-08-14,9940
Celeste,Vasile,39709179,2004-07-25,6466
Avril,Moreno,29462677,2000-11-17,6144
Luciano Nicolas,De León,24680396,2003-08-16,7586
Valentina Aylen,Rebollo,25055220,1983-10-01,3626
Martina Belen,Rotman,39060720,1993-04-03,4041
Tomás Alejandro,Jiménez,20815687,1998-08-25,8088
Martin Ezequiel,Pereyra,33967229,1981-11-09,230
Luciano Agustin,Silva,22862540,2001-01-24,4794
David,Huarte,34346652,1985-12-22,4396
Mateo Agustin,Sorbera,35194757,1982-11-03,7768
Candela Belen,Leiva,25492596,1998-07-10,8085
Franco Leonel,Lorenzo,37892718,1999-06-12,5767
Kevin,Scanone,38334840,1990-05-08,1793
Ludmila Ayelen,Rotundo,26074866,1997-09-10,9718
Abril Valentina,Rotman,28412232,1990-05-20,1964
Felicitas,Pérez,26667435,1997-09-09,3507
Camila Ayelen,Rojas,26759387,1997-02-21,7315
Marcos Gabriel,Rebollo,29364515,1980-05-24,6357
Nahuel Agustin,Loreto,39691217,1996-12-14,3522
Julieta Valentina,Vera,33770581,1997-03-09,6899
Candela Agustina,Rómulo,37826921,1997-02-14,1010
Kevin Ezequiel,Salvador,21967958,1987-08-30,2883
Luciano Ezequiel,Marino,39189124,1998-10-13,6332
Andres,Fornerón,24421799,1990-11-15,6964
Leonel Agustin,Zurich,37483492,1998-09-17,6120
Ian,Sánchez,28537512,1994-08-09,8611
Braian Ezequiel,Morales,31057428,1989-10-28,2321
Valentina Milagros,Sojero,34155346,1986-04-09,1113
Rocio Milagros,Fazzi,23363850,2001-06-04,8384
Axel Uriel,Pereyra,24254697,1994-04-28,2617
Milagros Ailén,Espinoza,23232223,1981-10-11,736
Fausto,Leal,34706425,1997-09-03,9538
Tadeo,Reyes,21446230,1991-06-02,3475
Daniel Alejandro,Lorenzo,22391202,2001-09-30,8237
Axel Nahuel,López,29319564,1988-01-20,8905
Camila Agustina,Amenedo,23913811,1988-05-28,7623
Luz Milagros,Fazzi,23410228,1997-12-18,5079
Luana,Giordano,31228416,1989-11-07,4930
Matias Leonel,Vasile,39793463,1997-03-06,7790
Ornella,Mora,24957424,1989-09-13,2207
Enzo,Ramírez,26012353,1998-09-19,344
Brian Ezequiel,Leal,36564119,1984-02-10,7392
Ludmila Belen,Fernández,31797489,1992-03-11,7105
Belen,Carranza,25184913,1998-05-14,9481
Gaspar,Carrizo,33868033,1995-10-02,5653
Lionel,Schapira,31009632,1991-10-19,7138
Uma,Raimundo,35385959,1994-11-09,5952
Nicolas Gabriel,Sosa,30079578,1985-02-09,3569
Oriana,Pineda,38990428,1980-09-07,4427
Ignacio Gabriel,Delgado,28902377,1997-07-17,3331
Justina,Rómulo,24472654,1987-11-30,7555
Sofia Magali,Silva,35430969,2002-10-08,9456
Lucas Martin,Rosso,23200213,2000-09-20,7762
Alexander,Silva,25011439,2003-09-01,4446
Ignacio Joaquin,Santos,24960835,1986-04-10,6806
Leandro,León,31151828,2003-08-12,4661
